design,condition,ai_level,confidence,human_label,n,P_true_airplane,P_true_bear,P_true_bicycle,P_true_bird,P_true_boat,P_true_bottle,P_true_car,P_true_cat,P_true_chair,P_true_clock,P_true_dog,P_true_elephant,P_true_keyboard,P_true_knife,P_true_oven,P_true_truck
concurrent,assisted,below human,high,bicycle,111,0.0009263547938860583,0.0009263547938860583,0.9235757295044003,0.0009263547938860583,0.0018527095877721167,0.0009263547938860583,0.009726725335803613,0.0009263547938860583,0.025474756831866605,0.0009263547938860583,0.008800370541917554,0.0018527095877721167,0.0027790643816581755,0.008800370541917554,0.008800370541917554,0.0027790643816581755
concurrent,assisted,below human,high,bird,139,0.015231627455736115,0.02891098714528256,0.028134853262187728,0.7921901528013582,0.0007761338830948338,0.020130972592772252,0.008780014552510308,0.009556148435605141,0.0015522677661896677,0.0338103322823187,0.015231627455736115,0.008780014552510308,0.013679359689546446,0.015231627455736115,0.0007761338830948338,0.00722774678632064
concurrent,assisted,below human,high,boat,136,0.08352402745995423,0.003922850604772802,0.020390650539391958,0.008540372670807454,0.8173422687152665,0.0032690421706440013,0.003922850604772802,0.0013076168682576005,0.009847989539065054,0.015773128473357306,0.0006538084341288003,0.001961425302386401,0.0032690421706440013,0.015773128473357306,0.001961425302386401,0.008540372670807454
concurrent,assisted,below human,high,bottle,119,0.009399315281668222,0.0029878618113912234,0.011391223155929038,0.0029878618113912234,0.008403361344537815,0.8406473700591348,0.0009959539371304077,0.0009959539371304077,0.028197945845004665,0.01581076875194522,0.005975723622782447,0.0019919078742608154,0.01581076875194522,0.01039526921879863,0.04301276065981948,0.0009959539371304077
concurrent,assisted,below human,high,car,146,0.0075075075075075074,0.008174841508174841,0.002002002002002002,0.000667334000667334,0.0075075075075075074,0.002002002002002002,0.8943943943943945,0.001334668001334668,0.008842175508842176,0.001334668001334668,0.013680347013680347,0.008174841508174841,0.001334668001334668,0.001334668001334668,0.006840173506840174,0.03486820153486821
concurrent,assisted,below human,high,cat,117,0.008994879837630887,0.02993680520319203,0.03376539508279902,0.013423128373079938,0.008994879837630887,0.001476082845149684,0.009732921260205729,0.8211172102034227,0.001476082845149684,0.008994879837630887,0.03141288804834171,0.009732921260205729,0.001476082845149684,0.009732921260205729,0.000738041422574842,0.008994879837630887
concurrent,assisted,below human,high,chair,95,0.0038268356852427647,0.002551223790161843,0.0012756118950809216,0.002551223790161843,0.0012756118950809216,0.023120465598341706,0.015387068484413617,0.014111456589332695,0.8550585984214302,0.024396077493422628,0.014111456589332695,0.0012756118950809216,0.010284620904089931,0.011560232799170853,0.006378059475404608,0.012835844694251773
concurrent,assisted,below human,high,clock,112,0.0008503401360544217,0.0017006802721088435,0.0008503401360544217,0.008662840136054421,0.002551020408163265,0.002551020408163265,0.009513180272108844,0.0017006802721088435,0.0008503401360544217,0.9310161564625851,0.009513180272108844,0.002551020408163265,0.0008503401360544217,0.016475340136054423,0.009513180272108844,0.0008503401360544217
concurrent,assisted,below human,high,dog,184,0.027091503267973858,0.04627450980392157,0.031568627450980394,0.048660130718954246,0.015522875816993464,0.03418300653594771,0.04709150326797386,0.06261437908496732,0.031568627450980394,0.02813725490196078,0.44212418300653594,0.05813725490196078,0.02761437908496732,0.04813725490196078,0.01761437908496732,0.03366013071895425
concurrent,assisted,below human,high,elephant,134,0.001233140655105973,0.03703275529865125,0.022466281310211944,0.008516377649325625,0.014566473988439306,0.02789980732177264,0.009132947976878613,0.015183044315992293,0.018882466281310212,0.015183044315992293,0.029132947976878612,0.758805394990366,0.002466281310211946,0.021233140655105974,0.008516377649325625,0.009749518304431598
concurrent,assisted,below human,high,keyboard,129,0.015264367816091954,0.00910344827586207,0.002206896551724138,0.002206896551724138,0.00910344827586207,0.001471264367816092,0.001471264367816092,0.009839080459770116,0.016735632183908045,0.02436781609195402,0.004413793103448276,0.000735632183908046,0.7925517241379311,0.04652873563218391,0.05636781609195403,0.007632183908045977
concurrent,assisted,below human,high,knife,97,0.010029498525073746,0.003539823008849558,0.002359882005899705,0.0011799410029498525,0.010029498525073746,0.002359882005899705,0.002359882005899705,0.011209439528023599,0.002359882005899705,0.002359882005899705,0.003539823008849558,0.010029498525073746,0.007079646017699116,0.9268436578171092,0.003539823008849558,0.0011799410029498525
concurrent,assisted,below human,high,oven,81,0.0014727540500736377,0.0029455081001472753,0.0014727540500736377,0.013254786450662737,0.0029455081001472753,0.011782032400589101,0.0029455081001472753,0.004418262150220913,0.013254786450662737,0.11045655375552282,0.0029455081001472753,0.0029455081001472753,0.005891016200294551,0.013254786450662737,0.7938144329896907,0.016200294550810013
concurrent,assisted,below human,high,truck,135,0.019530811538893255,0.0017959366932315637,0.015040969805814345,0.0008979683466157818,0.04242900437759569,0.0026939050398473454,0.029183971265012907,0.0026939050398473454,0.0017959366932315637,0.007520484902907173,0.0026939050398473454,0.0026939050398473454,0.015040969805814345,0.0008979683466157818,0.04905152093388708,0.8060388371309911
concurrent,assisted,at human,low,airplane,32,0.3387172284644195,0.05079588014981273,0.03581460674157303,0.018726591760299626,0.17954119850187267,0.047050561797752806,0.05454119850187266,0.060393258426966294,0.026217228464419474,0.00749063670411985,0.0149812734082397,0.0149812734082397,0.05454119850187266,0.03581460674157303,0.03581460674157303,0.02457865168539326
concurrent,assisted,at human,low,bear,63,0.02109704641350211,0.27426160337552746,0.11533052039381153,0.090014064697609,0.030942334739803096,0.04922644163150492,0.03234880450070323,0.03656821378340366,0.0450070323488045,0.007032348804500704,0.06751054852320675,0.10267229254571027,0.02390998593530239,0.01969057665260197,0.03938115330520394,0.0450070323488045
concurrent,assisted,at human,low,bicycle,16,0.036585365853658534,0.024390243902439025,0.2865853658536585,0.036585365853658534,0.012195121951219513,0.055640243902439025,0.06097560975609756,0.08689024390243902,0.024390243902439025,0.012195121951219513,0.08003048780487805,0.04344512195121951,0.11128048780487805,0.08003048780487805,0.024390243902439025,0.024390243902439025
concurrent,assisted,at human,low,bird,184,0.04333333333333333,0.0825,0.12416666666666666,0.17,0.04416666666666667,0.10166666666666666,0.04583333333333333,0.06333333333333332,0.024166666666666666,0.06666666666666667,0.03333333333333333,0.018333333333333333,0.07583333333333334,0.0475,0.025833333333333333,0.03333333333333333
concurrent,assisted,at human,low,boat,96,0.09677750410509031,0.019601806239737278,0.031711822660098525,0.008210180623973728,0.33548850574712646,0.13238916256157635,0.06917077175697865,0.01549671592775041,0.03335385878489327,0.07635467980295566,0.011391625615763548,0.02360426929392447,0.03981937602627258,0.04720853858784894,0.04392446633825944,0.01549671592775041
concurrent,assisted,at human,low,bottle,48,0.007142857142857143,0.010714285714285714,0.022767857142857142,0.045535714285714284,0.061160714285714284,0.38660714285714287,0.007142857142857143,0.061160714285714284,0.03705357142857143,0.007142857142857143,0.017857142857142856,0.026339285714285714,0.09598214285714285,0.06964285714285715,0.07544642857142857,0.06830357142857144
concurrent,assisted,at human,low,car,34,0.0128,0.0328,0.028533333333333334,0.021333333333333333,0.004266666666666667,0.0456,0.3784,0.004266666666666667,0.0456,0.04426666666666667,0.017066666666666667,0.0256,0.0584,0.06986666666666666,0.0528,0.15839999999999999
concurrent,assisted,at human,low,cat,42,0.02330428192497158,0.041492989768851844,0.024251610458507013,0.05570291777188329,0.026335733232284955,0.024251610458507013,0.026335733232284955,0.24024251610458508,0.03239863584691171,0.06081849185297461,0.17127699886320577,0.08715422508525957,0.03239863584691171,0.08109132247063282,0.026335733232284955,0.04660856384994316
concurrent,assisted,at human,low,chair,57,0.006542629319157636,0.03884686158249846,0.01635657329789409,0.001635657329789409,0.03721120425270905,0.04375383357186669,0.04375383357186669,0.014720915968104683,0.4551216520139031,0.006542629319157636,0.025148231445512165,0.030668574933551417,0.06072377836843181,0.06235943569822122,0.10897566959721938,0.04763851973011654
concurrent,assisted,at human,low,clock,25,0.016489178976296804,0.02198557196839574,0.05187220886293371,0.01099278598419787,0.027481964960494678,0.054276880796976984,0.02198557196839574,0.02198557196839574,0.07626245276537273,0.21470285125386462,0.03847475094469254,0.046375815870834766,0.02198557196839574,0.11954654757815183,0.23359670216420472,0.02198557196839574
concurrent,assisted,at human,low,dog,478,0.03383890265272826,0.09934134993050939,0.05384011118496586,0.0658952202550003,0.025741736660825427,0.040636896489213856,0.02906520031421838,0.09100247749108709,0.09027735814852861,0.037071726388301404,0.1522750619372772,0.0970753519850142,0.0439603601426068,0.05634781557798054,0.02525832376578645,0.058372107075956255
concurrent,assisted,at human,low,elephant,27,0.02566158781074579,0.11253675487837475,0.04891740176423416,0.03608660785886127,0.004276931301790965,0.08687516706762898,0.01710772520716386,0.03608660785886127,0.07217321571772253,0.004276931301790965,0.11253675487837475,0.2796043838545843,0.021384656508954825,0.044640470462443196,0.021384656508954825,0.0764501470195135
concurrent,assisted,at human,low,keyboard,58,0.035035035035035036,0.026326326326326328,0.033433433433433433,0.012812812812812813,0.01991991991991992,0.02472472472472472,0.027927927927927924,0.032732732732732736,0.03663663663663664,0.026326326326326328,0.023123123123123125,0.004804804804804805,0.35955955955955954,0.13693693693693693,0.1781781781781782,0.021521521521521522
concurrent,assisted,at human,low,knife,28,0.02751196172248804,0.056220095693779906,0.019138755980861243,0.08373205741626794,0.014354066985645932,0.019138755980861243,0.03708133971291866,0.056220095693779906,0.019138755980861243,0.019138755980861243,0.019138755980861243,0.019138755980861243,0.004784688995215311,0.5394736842105263,0.046650717703349276,0.019138755980861243
concurrent,assisted,at human,low,oven,34,0.004324324324324324,0.0372972972972973,0.008648648648648649,0.008648648648648649,0.008648648648648649,0.008648648648648649,0.04594594594594595,0.012972972972972974,0.061621621621621624,0.152972972972973,0.004324324324324324,0.012972972972972974,0.021621621621621623,0.17891891891891892,0.40648648648648644,0.025945945945945948
concurrent,assisted,at human,low,truck,126,0.07729090592940357,0.03373326378021214,0.019648756737958614,0.006955312119631368,0.03373326378021214,0.04781777082246566,0.13510693792383932,0.026691010259085376,0.07737784733089897,0.040775517301338896,0.011215440792905582,0.03512432620413841,0.05486002434359242,0.036515388628064686,0.13797600417318726,0.22517822987306557
concurrent,assisted,at human,medium,airplane,19,0.6114285714285714,0.018285714285714287,0.009142857142857144,0.018285714285714287,0.12228571428571429,0.037714285714285714,0.027428571428571427,0.009142857142857144,0.009142857142857144,0.027428571428571427,0.018285714285714287,0.018285714285714287,0.018285714285714287,0.009142857142857144,0.018285714285714287,0.027428571428571427
concurrent,assisted,at human,medium,bear,35,0.01140819964349376,0.544741532976827,0.025311942959001785,0.02281639928698752,0.00570409982174688,0.05062388591800357,0.017112299465240642,0.06203208556149733,0.017112299465240642,0.031016042780748664,0.07344028520499109,0.08734402852049912,0.017112299465240642,0.01140819964349376,0.00570409982174688,0.017112299465240642
concurrent,assisted,at human,medium,bicycle,27,0.007751937984496124,0.007751937984496124,0.6201550387596899,0.03875968992248062,0.023255813953488372,0.031007751937984496,0.031007751937984496,0.031007751937984496,0.031007751937984496,0.023255813953488372,0.031007751937984496,0.046511627906976744,0.046511627906976744,0.007751937984496124,0.007751937984496124,0.015503875968992248
concurrent,assisted,at human,medium,bird,53,0.025804171085189113,0.04913396960056557,0.025804171085189113,0.488158359844468,0.025804171085189113,0.031459879816189466,0.031459879816189466,0.08377518557794274,0.011311417462000707,0.040296924708377514,0.08377518557794274,0.011311417462000707,0.045952633439377874,0.020148462354188757,0.020148462354188757,0.005655708731000354
concurrent,assisted,at human,medium,boat,44,0.03717948717948718,0.02487179487179487,0.008205128205128205,0.02487179487179487,0.48205128205128206,0.06641025641025641,0.07487179487179488,0.008205128205128205,0.0041025641025641026,0.09564102564102564,0.012307692307692308,0.0041025641025641026,0.01641025641025641,0.05794871794871795,0.012307692307692308,0.07051282051282051
concurrent,assisted,at human,medium,bottle,27,0.006765327695560253,0.006765327695560253,0.013530655391120507,0.02029598308668076,0.013530655391120507,0.5936575052854123,0.02029598308668076,0.006765327695560253,0.04355179704016913,0.03678646934460888,0.03002114164904863,0.013530655391120507,0.02029598308668076,0.02029598308668076,0.10063424947145877,0.053276955602537
concurrent,assisted,at human,medium,car,19,0.008791208791208791,0.008791208791208791,0.08351648351648353,0.017582417582417582,0.05274725274725275,0.026373626373626374,0.45494505494505494,0.046153846153846156,0.017582417582417582,0.008791208791208791,0.008791208791208791,0.017582417582417582,0.017582417582417582,0.017582417582417582,0.017582417582417582,0.19560439560439563
concurrent,assisted,at human,medium,cat,26,0.006568144499178982,0.013136288998357963,0.05008210180623974,0.026272577996715927,0.013136288998357963,0.019704433497536946,0.03694581280788177,0.47290640394088673,0.013136288998357963,0.019704433497536946,0.17159277504105092,0.10426929392446634,0.019704433497536946,0.006568144499178982,0.013136288998357963,0.013136288998357963
concurrent,assisted,at human,medium,chair,27,0.00729594163246694,0.00729594163246694,0.00729594163246694,0.02188782489740082,0.00729594163246694,0.03784769721842225,0.00729594163246694,0.04514363885088919,0.7200182398540812,0.01459188326493388,0.01459188326493388,0.01459188326493388,0.01459188326493388,0.05107159142726859,0.00729594163246694,0.02188782489740082
concurrent,assisted,at human,medium,clock,22,0.012383900928792569,0.012383900928792569,0.05108359133126935,0.012383900928792569,0.012383900928792569,0.012383900928792569,0.012383900928792569,0.049535603715170275,0.024767801857585137,0.608359133126935,0.012383900928792569,0.012383900928792569,0.012383900928792569,0.03869969040247678,0.0913312693498452,0.024767801857585137
concurrent,assisted,at human,medium,dog,100,0.04668607254814151,0.06605463502015227,0.06751007613076579,0.05530676220331393,0.039856695029108824,0.026197939991043438,0.036274070756829375,0.08978952082400359,0.06751007613076579,0.015785938199731304,0.29657411553963275,0.07109270040304523,0.010412001791312136,0.039856695029108824,0.022615315718763997,0.04847738468428124
concurrent,assisted,at human,medium,elephant,23,0.008205128205128205,0.05743589743589744,0.05846153846153847,0.01641025641025641,0.008205128205128205,0.008205128205128205,0.008205128205128205,0.008205128205128205,0.024615384615384615,0.01641025641025641,0.0758974358974359,0.5917948717948718,0.008205128205128205,0.033846153846153845,0.04205128205128206,0.033846153846153845
concurrent,assisted,at human,medium,keyboard,34,0.017454545454545455,0.005818181818181818,0.005818181818181818,0.017454545454545455,0.011636363636363636,0.005818181818181818,0.011636363636363636,0.011636363636363636,0.017454545454545455,0.04327272727272727,0.011636363636363636,0.005818181818181818,0.5647272727272727,0.1349090909090909,0.12327272727272728,0.011636363636363636
concurrent,assisted,at human,medium,knife,14,0.014035087719298244,0.042105263157894736,0.014035087719298244,0.02807017543859649,0.02807017543859649,0.014035087719298244,0.014035087719298244,0.02807017543859649,0.014035087719298244,0.05614035087719298,0.02807017543859649,0.014035087719298244,0.07543859649122807,0.5736842105263158,0.042105263157894736,0.014035087719298244
concurrent,assisted,at human,medium,oven,41,0.04019138755980861,0.005103668261562998,0.005103668261562998,0.005103668261562998,0.027751196172248804,0.005103668261562998,0.010207336523125997,0.010207336523125997,0.02264752791068581,0.048165869218500794,0.005103668261562998,0.005103668261562998,0.06283891547049442,0.08548644338118022,0.6290271132376395,0.032854864433811796
concurrent,assisted,at human,medium,truck,42,0.06206896551724138,0.013793103448275864,0.02413793103448276,0.006896551724137932,0.013793103448275864,0.013793103448275864,0.041379310344827586,0.006896551724137932,0.11034482758620691,0.04827586206896552,0.006896551724137932,0.006896551724137932,0.03103448275862069,0.013793103448275864,0.06551724137931034,0.5344827586206896
concurrent,assisted,at human,high,airplane,130,0.9403004860804242,0.0103844454264251,0.00897039328325232,0.0014140521431727795,0.01581970835174547,0.0014140521431727795,0.0014140521431727795,0.0021210782147591694,0.007556341140079541,0.0014140521431727795,0.0007070260715863897,0.0014140521431727795,0.0007070260715863897,0.0021210782147591694,0.0021210782147591694,0.0021210782147591694
concurrent,assisted,at human,high,bear,92,0.0028308563340410475,0.8470158056145317,0.012090115593300307,0.014920971927341353,0.001887237556027365,0.004718093890068413,0.013977353149327671,0.01680820948336872,0.011146496815286623,0.0028308563340410475,0.03249587166784619,0.014920971927341353,0.00377447511205473,0.0009436187780136825,0.004718093890068413,0.014920971927341353
concurrent,assisted,at human,high,bicycle,122,0.0008525149190110827,0.0008525149190110827,0.9731457800511508,0.0008525149190110827,0.0017050298380221654,0.0008525149190110827,0.0017050298380221654,0.0008525149190110827,0.008951406649616368,0.0008525149190110827,0.0008525149190110827,0.0017050298380221654,0.0025575447570332483,0.0008525149190110827,0.0008525149190110827,0.0025575447570332483
concurrent,assisted,at human,high,bird,140,0.015133988818199344,0.009494891073838442,0.027954501638712166,0.7999325236167341,0.000771158665895508,0.020001927896664738,0.008723732407942934,0.028725660304607673,0.001542317331791016,0.020773086562560248,0.008723732407942934,0.021544245228455754,0.013591671486408328,0.015133988818199344,0.000771158665895508,0.007181415076151918
concurrent,assisted,at human,high,boat,154,0.021739130434782608,0.0035074899525027402,0.0005845816587504567,0.0017537449762513701,0.8543295579101207,0.020569967117281696,0.015272195834855683,0.007051516258677383,0.008805261234928755,0.031750091340884176,0.006466934599926927,0.0017537449762513701,0.0029229082937522835,0.014103032517354766,0.0017537449762513701,0.007636097917427842
concurrent,assisted,at human,high,bottle,116,0.002037178507766743,0.0030557677616501145,0.01165011459129106,0.0030557677616501145,0.0010185892538833714,0.8976317799847212,0.0010185892538833714,0.008594346829640947,0.013687293099057805,0.0010185892538833714,0.006111535523300229,0.002037178507766743,0.008594346829640947,0.0030557677616501145,0.03641456582633053,0.0010185892538833714
concurrent,assisted,at human,high,car,129,0.008387698042870456,0.0022367194780987887,0.0022367194780987887,0.0007455731593662628,0.0014911463187325257,0.0022367194780987887,0.9095992544268408,0.0014911463187325257,0.0029822926374650513,0.0014911463187325257,0.0014911463187325257,0.0022367194780987887,0.0014911463187325257,0.0014911463187325257,0.0076421248835041936,0.0527493010251631
concurrent,assisted,at human,high,cat,113,0.001521852855852,0.015361202263756124,0.0038046321396299995,0.013839349407904123,0.01702572882484425,0.001521852855852,0.0022827792837779998,0.8853378988919008,0.001521852855852,0.001521852855852,0.03238693108860037,0.017786655252770248,0.001521852855852,0.0022827792837779998,0.000760926427926,0.001521852855852
concurrent,assisted,at human,high,chair,84,0.004247787610619469,0.002831858407079646,0.011415929203539822,0.002831858407079646,0.001415929203539823,0.015663716814159293,0.007079646017699115,0.015663716814159293,0.8891150442477875,0.007079646017699115,0.005663716814159292,0.011415929203539822,0.001415929203539823,0.012831858407079646,0.007079646017699115,0.004247787610619469
concurrent,assisted,at human,high,clock,132,0.0007354293068578783,0.0014708586137157566,0.007492186063614634,0.0007354293068578783,0.0022062879205736346,0.0022062879205736346,0.008227615370472513,0.0014708586137157566,0.0007354293068578783,0.9133112704541275,0.0014708586137157566,0.008963044677330391,0.0007354293068578783,0.0007354293068578783,0.04876815591101306,0.0007354293068578783
concurrent,assisted,at human,high,dog,182,0.02736515481613521,0.06694394929689047,0.04198851257674788,0.023899121938337625,0.00557866244140754,0.03957879448075526,0.02231464976563016,0.07839836271208821,0.06724103782927313,0.028421469597940185,0.46174159899650097,0.04862348979996039,0.022842807156532648,0.028421469597940185,0.007691292005017495,0.028949626988842677
concurrent,assisted,at human,high,elephant,119,0.0013701562834510812,0.004110468850353243,0.017555127381716974,0.009462641832584029,0.0013701562834510812,0.008777563690858487,0.01014771997430957,0.009462641832584029,0.006165703275529865,0.0020552344251766213,0.0027403125669021623,0.9023763648041104,0.0027403125669021623,0.008777563690858487,0.0020552344251766213,0.01083279811603511
concurrent,assisted,at human,high,keyboard,128,0.0014814814814814816,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0022222222222222222,0.0014814814814814816,0.0014814814814814816,0.0029629629629629632,0.009907407407407408,0.003703703703703704,0.0044444444444444444,0.0007407407407407408,0.8327777777777778,0.04685185185185185,0.08453703703703704,0.0007407407407407408
concurrent,assisted,at human,high,knife,93,0.010397553516819572,0.003669724770642202,0.011620795107033639,0.0012232415902140672,0.0012232415902140672,0.0024464831804281344,0.0024464831804281344,0.0024464831804281344,0.011620795107033639,0.011620795107033639,0.003669724770642202,0.0012232415902140672,0.01651376146788991,0.9058103975535168,0.003669724770642202,0.010397553516819572
concurrent,assisted,at human,high,oven,91,0.0013351134846461949,0.0026702269692923898,0.0013351134846461949,0.0026702269692923898,0.0026702269692923898,0.0013351134846461949,0.0026702269692923898,0.01335113484646195,0.0026702269692923898,0.08144192256341788,0.0026702269692923898,0.0026702269692923898,0.014686248331108143,0.030707610146862484,0.8317757009345794,0.0053404539385847796
concurrent,assisted,at human,high,truck,114,0.03807040417209909,0.0020860495436766623,0.0020860495436766623,0.0010430247718383311,0.003129074315514994,0.010821382007822686,0.018513689700130377,0.003129074315514994,0.02516297262059974,0.008735332464146024,0.003129074315514994,0.010821382007822686,0.009778357235984355,0.0010430247718383311,0.041590612777053455,0.8208604954367665
concurrent,assisted,above human,low,airplane,23,0.4938058196485163,0.06251800633823106,0.018438490348602708,0.04868913857677903,0.04148660328435609,0.03226735811005474,0.06712762892538174,0.04868913857677903,0.03226735811005474,0.009219245174301354,0.018438490348602708,0.04407951598962835,0.04148660328435609,0.018438490348602708,0.018438490348602708,0.004609622587150677
concurrent,assisted,above human,low,bear,30,0.07971014492753623,0.36231884057971014,0.04589371980676329,0.04589371980676329,0.00966183574879227,0.06280193236714976,0.033816425120772944,0.04106280193236715,0.05555555555555555,0.012077294685990338,0.07246376811594202,0.0893719806763285,0.04106280193236715,0.012077294685990338,0.024154589371980676,0.012077294685990338
concurrent,assisted,above human,low,bicycle,22,0.030808729139922976,0.020539152759948654,0.5044929396662388,0.030808729139922976,0.036585365853658534,0.020539152759948654,0.05134788189987163,0.04685494223363287,0.020539152759948654,0.036585365853658534,0.04107830551989731,0.010269576379974327,0.06739409499358151,0.04107830551989731,0.020539152759948654,0.020539152759948654
concurrent,assisted,above human,low,bird,115,0.027989821882951654,0.09541984732824428,0.10559796437659033,0.2900763358778626,0.08269720101781171,0.08651399491094149,0.016539440203562343,0.027989821882951654,0.0063613231552162855,0.025445292620865142,0.035623409669211195,0.027989821882951654,0.10814249363867684,0.05725190839694656,0.0012722646310432569,0.0050890585241730275
concurrent,assisted,above human,low,boat,45,0.06293574524213304,0.05238364424345205,0.009044657998869417,0.06425475786696815,0.37007725645374034,0.029960429621254944,0.061428302242321466,0.028452986621443375,0.028452986621443375,0.04183154324477106,0.0045223289994347085,0.04333898624458263,0.023930657622008664,0.10307141511211608,0.03146787262106652,0.0448464292443942
concurrent,assisted,above human,low,bottle,32,0.009523809523809523,0.014285714285714285,0.009523809523809523,0.019047619047619046,0.019047619047619046,0.5154761904761905,0.030357142857142857,0.03988095238095238,0.02857142857142857,0.009523809523809523,0.10714285714285714,0.014285714285714285,0.044642857142857144,0.030357142857142857,0.07976190476190476,0.02857142857142857
concurrent,assisted,above human,low,car,35,0.05176470588235294,0.012549019607843137,0.008366013071895426,0.02091503267973856,0.08261437908496731,0.04470588235294118,0.3905882352941177,0.004183006535947713,0.025098039215686273,0.043398692810457516,0.01673202614379085,0.025098039215686273,0.03764705882352941,0.08810457516339869,0.03215686274509804,0.11607843137254902
concurrent,assisted,above human,low,cat,45,0.005764727076202487,0.0722392361736624,0.023058908304809948,0.036569987389659525,0.008647090614303729,0.05584579355071159,0.025040533237254546,0.3431814087551793,0.030805260313457036,0.12340118897495947,0.06449288416501532,0.06647450909745992,0.047198702936407856,0.04431633939830661,0.04143397586020537,0.011529454152404974
concurrent,assisted,above human,low,chair,59,0.006368159203980099,0.024477611940298506,0.02925373134328358,0.0015920398009950248,0.00955223880597015,0.055920398009950245,0.02925373134328358,0.054328358208955214,0.40298507462686567,0.059701492537313425,0.07781094527363183,0.029850746268656712,0.05910447761194029,0.08736318407960199,0.03940298507462687,0.03303482587064677
concurrent,assisted,above human,low,clock,49,0.010400866738894907,0.02925243770314193,0.03271939328277357,0.006933911159263272,0.017334777898158182,0.04962080173347779,0.013867822318526544,0.04463705308775732,0.03271939328277357,0.38158179848320695,0.03965330444203683,0.013867822318526544,0.02925243770314193,0.02925243770314193,0.23965330444203684,0.02925243770314193
concurrent,assisted,above human,low,dog,230,0.05982283703434049,0.07753913360029123,0.051207377745419246,0.04289527969906565,0.02730251183108846,0.07347409294988473,0.029911418517170246,0.12989928406746754,0.07559762164785827,0.04598956437325567,0.16351170974396312,0.060793593010556965,0.03136755248149497,0.06437325567285523,0.022266715204465475,0.04404805242082272
concurrent,assisted,above human,low,elephant,24,0.027586206896551724,0.19597701149425287,0.027586206896551724,0.013793103448275862,0.004597701149425287,0.01839080459770115,0.04339080459770115,0.013793103448275862,0.052586206896551725,0.004597701149425287,0.04597701149425287,0.30057471264367813,0.022988505747126436,0.17298850574712643,0.022988505747126436,0.03218390804597701
concurrent,assisted,above human,low,keyboard,42,0.010217113665389526,0.016347381864623246,0.02541507024265645,0.0508301404853129,0.02541507024265645,0.03154533844189016,0.01839080459770115,0.024521072796934867,0.012260536398467433,0.08531289910600255,0.012260536398467433,0.006130268199233717,0.4587484035759898,0.10574712643678161,0.08939974457215837,0.027458492975734355
concurrent,assisted,above human,low,knife,25,0.029525032092426188,0.03594351732991014,0.044929396662387676,0.0410783055198973,0.06418485237483955,0.0693196405648267,0.015404364569961488,0.06033376123234917,0.02053915275994865,0.02053915275994865,0.02053915275994865,0.02053915275994865,0.10269576379974325,0.40821566110397944,0.025673940949935813,0.02053915275994865
concurrent,assisted,above human,low,oven,28,0.004914004914004914,0.019656019656019656,0.009828009828009828,0.009828009828009828,0.009828009828009828,0.009828009828009828,0.05221130221130221,0.014742014742014743,0.07002457002457002,0.03746928746928747,0.004914004914004914,0.03746928746928747,0.024570024570024572,0.04422604422604423,0.5982800982800982,0.05221130221130221
concurrent,assisted,above human,low,truck,79,0.08395061728395062,0.008317089018843404,0.008317089018843404,0.010396361273554255,0.0820012995451592,0.018843404808317088,0.09668615984405458,0.008317089018843404,0.010396361273554255,0.029369720597790774,0.006237816764132553,0.05250162443144899,0.029369720597790774,0.012475633528265107,0.12202729044834307,0.42079272254710853
concurrent,assisted,above human,medium,airplane,13,0.5655172413793103,0.02206896551724138,0.01103448275862069,0.02206896551724138,0.07862068965517242,0.01103448275862069,0.10206896551724137,0.01103448275862069,0.01103448275862069,0.03310344827586207,0.02206896551724138,0.02206896551724138,0.02206896551724138,0.01103448275862069,0.02206896551724138,0.03310344827586207
concurrent,assisted,above human,medium,bear,29,0.03515151515151515,0.4618181818181818,0.006464646464646465,0.04808080808080808,0.006464646464646465,0.01292929292929293,0.041616161616161614,0.04808080808080808,0.06383838383838383,0.01292929292929293,0.10545454545454545,0.05454545454545455,0.06383838383838383,0.01292929292929293,0.006464646464646465,0.019393939393939394
concurrent,assisted,above human,medium,bicycle,32,0.006944444444444444,0.006944444444444444,0.7430555555555555,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.048611111111111105,0.006944444444444444,0.006944444444444444,0.020833333333333332,0.006944444444444444,0.020833333333333332,0.020833333333333332,0.006944444444444444,0.006944444444444444,0.013888888888888888
concurrent,assisted,above human,medium,bird,35,0.034911525585844094,0.007651841224294596,0.05451936872309899,0.4447632711621234,0.0741272118603539,0.06217120994739359,0.04256336681013869,0.05451936872309899,0.015303682448589193,0.015303682448589193,0.015303682448589193,0.05451936872309899,0.06217120994739359,0.0468675274988044,0.007651841224294596,0.007651841224294596
concurrent,assisted,above human,medium,boat,35,0.04374057315233786,0.048868778280542986,0.029260935143288085,0.029260935143288085,0.5279034690799397,0.019306184012066366,0.029260935143288085,0.009653092006033183,0.0048265460030165915,0.03408748114630468,0.014479638009049774,0.0048265460030165915,0.03891402714932127,0.06817496229260936,0.03408748114630468,0.06334841628959276
concurrent,assisted,above human,medium,bottle,38,0.005387205387205387,0.023905723905723906,0.010774410774410773,0.01616161616161616,0.010774410774410773,0.6023569023569024,0.01616161616161616,0.005387205387205387,0.0531986531986532,0.010774410774410773,0.023905723905723906,0.04781144781144781,0.03468013468013468,0.03468013468013468,0.08013468013468013,0.023905723905723906
